tempo(ms),temperatura(C),umidade(%),pressao(Pa),co2(ppm),luminosidade(%),acelX(m/s2),accelY,acelZ,giroX(graus/s),giroY,giroZ,magX(uT),magY,magZ,bateria(%)
813621,4.50,81.53,91626.77,441.00,89.00,0.31,-0.08,-9.95,-16.81,-6.28,-1.89,53.42,-5.48,-9.37,67
814144,4.50,81.53,91626.94,441.00,90.00,0.31,-0.13,-9.97,-16.87,-6.28,-1.92,54.48,-5.48,-8.69,67
814664,4.50,81.53,91628.08,432.00,90.00,0.33,-0.11,-9.95,-16.90,-6.31,-1.86,55.36,-3.89,-8.86,67
815187,4.50,81.53,91625.93,432.00,89.00,0.33,-0.11,-9.95,-16.75,-6.34,-1.83,55.00,-6.01,-9.20,67
815707,4.50,81.58,91626.11,435.00,89.00,0.29,-0.12,-9.99,-16.78,-6.22,-1.83,54.83,-4.42,-9.03,67
816236,4.50,81.58,91626.06,435.00,89.00,0.29,-0.09,-9.99,-16.84,-6.31,-1.89,55.71,-3.18,-8.86,67
816759,4.50,81.58,91627.23,441.00,90.00,0.29,-0.11,-9.93,-16.87,-6.28,-1.86,55.00,-4.95,-9.20,67
817283,4.50,81.58,91625.92,441.00,90.00,0.30,-0.10,-10.01,-16.84,-6.31,-1.83,54.48,-4.07,-9.37,67
817805,4.50,81.58,91625.27,441.00,90.00,0.29,-0.10,-9.97,-16.84,-6.28,-1.89,55.36,-4.25,-9.54,67
818327,4.48,81.53,91625.77,441.00,91.00,0.32,-0.08,-9.98,-16.84,-6.28,-1.83,54.83,-4.78,-11.08,67
818854,4.48,81.53,91630.03,441.00,90.00,0.32,-0.09,-9.95,-16.81,-6.34,-1.95,55.89,-5.48,-8.35,67
819374,4.48,81.53,91629.09,441.00,90.00,0.30,-0.09,-9.94,-16.75,-6.31,-1.86,53.95,-4.95,-8.86,67
819897,4.48,81.53,91630.20,441.00,91.00,0.31,-0.08,-9.97,-16.87,-6.31,-1.86,55.53,-5.13,-8.35,67
820418,4.49,81.53,91628.59,444.00,91.00,0.30,-0.09,-10.01,-16.78,-6.37,-1.89,54.12,-4.42,-9.37,67
820941,4.49,81.53,91627.41,444.00,90.00,0.30,-0.05,-9.95,-16.78,-6.28,-1.89,55.00,-4.95,-9.89,67
821467,4.49,81.53,91628.09,441.00,90.00,0.30,-0.11,-9.99,-16.87,-6.28,-1.89,55.53,-4.42,-7.67,67
821989,4.49,81.53,91629.39,441.00,91.00,0.30,-0.06,-9.96,-16.81,-6.28,-1.86,53.95,-6.37,-8.52,67
822511,4.49,81.53,91627.56,441.00,90.00,0.34,-0.08,-9.93,-16.78,-6.28,-1.86,54.48,-5.13,-10.06,67
823035,4.50,81.64,91625.77,418.00,90.00,0.30,-0.09,-9.94,-16.87,-6.31,-1.92,55.36,-5.31,-10.23,67
823559,4.50,81.64,91625.75,418.00,90.00,0.31,-0.11,-9.96,-16.75,-6.31,-1.83,53.59,-3.89,-8.18,67
824085,4.50,81.64,91628.25,456.00,90.00,0.30,-0.11,-9.98,-16.90,-6.31,-1.89,54.83,-5.48,-8.69,67
824608,4.50,81.64,91630.22,456.00,91.00,0.32,-0.07,-9.95,-16.84,-6.25,-1.89,55.18,-6.90,-8.69,67
825130,4.50,81.68,91629.23,435.00,91.00,0.31,-0.07,-9.95,-16.81,-6.34,-1.86,53.77,-6.19,-10.06,67
825653,4.50,81.68,91626.56,435.00,90.00,0.29,-0.08,-9.97,-16.84,-6.28,-1.86,55.36,-5.31,-9.20,67
826173,4.50,81.68,91626.25,435.00,91.00,0.31,-0.12,-9.89,-16.81,-6.31,-1.83,55.71,-4.95,-9.89,67
826699,4.50,81.68,91625.09,435.00,91.00,0.33,-0.09,-9.94,-16.81,-6.31,-1.86,55.18,-4.42,-9.37,67
827225,4.50,81.68,91626.58,435.00,90.00,0.30,-0.10,-9.99,-16.81,-6.31,-1.80,55.53,-4.07,-9.03,67
827750,4.50,81.71,91624.75,425.00,91.00,0.31,-0.08,-9.94,-16.81,-6.28,-1.89,53.95,-4.60,-9.54,67
828274,4.50,81.71,91627.24,425.00,90.00,0.30,-0.10,-10.00,-16.87,-6.31,-1.89,55.53,-3.36,-8.01,67
828796,4.50,81.71,91627.25,432.00,91.00,0.33,-0.07,-9.92,-16.84,-6.37,-1.92,54.30,-5.31,-8.86,67
829317,4.50,81.71,91628.06,432.00,91.00,0.33,-0.08,-9.97,-16.78,-6.31,-1.77,54.12,-6.19,-8.69,67
829844,4.50,81.73,91625.25,433.00,90.00,0.29,-0.10,-9.93,-16.81,-6.31,-1.89,55.18,-4.07,-8.35,67
830365,4.50,81.73,91625.60,433.00,89.00,0.33,-0.09,-9.95,-16.84,-6.34,-1.86,54.83,-5.13,-10.40,67
830889,4.50,81.73,91628.40,433.00,90.00,0.31,-0.10,-9.95,-16.78,-6.31,-1.86,55.18,-4.78,-9.71,67
831411,4.50,81.73,91624.78,433.00,90.00,0.30,-0.10,-9.98,-16.81,-6.25,-1.89,54.12,-4.42,-9.37,67
831933,4.50,81.73,91627.41,433.00,90.00,0.31,-0.10,-10.01,-16.87,-6.25,-1.83,56.24,-5.13,-9.71,67
832477,4.50,81.79,91624.09,433.00,90.00,0.32,-0.10,-9.95,-16.78,-6.28,-1.92,54.30,-4.25,-8.18,67
833001,4.50,81.79,91628.57,433.00,90.00,0.30,-0.09,-10.00,-16.84,-6.34,-1.86,54.83,-4.07,-9.03,67
833524,4.50,81.79,91625.75,426.00,91.00,0.32,-0.08,-9.97,-16.84,-6.31,-1.92,56.06,-4.25,-9.89,67
834044,4.50,81.79,91626.73,426.00,90.00,0.32,-0.09,-9.91,-16.78,-6.31,-1.83,54.83,-4.42,-9.71,67
834567,4.51,81.71,91624.92,436.00,90.00,0.29,-0.11,-9.95,-16.78,-6.28,-1.89,55.71,-4.95,-8.52,67
835093,4.51,81.71,91624.60,436.00,91.00,0.31,-0.10,-9.96,-16.78,-6.28,-1.86,54.65,-4.25,-10.91,67
835615,4.51,81.71,91623.44,436.00,91.00,0.31,-0.11,-9.96,-16.81,-6.25,-1.80,55.89,-3.71,-9.03,67
836139,4.51,81.71,91624.28,436.00,91.00,0.31,-0.09,-9.94,-16.84,-6.25,-1.89,55.89,-4.78,-8.35,67
836662,4.51,81.71,91622.80,436.00,90.00,0.30,-0.07,-9.96,-16.78,-6.31,-1.83,54.12,-4.42,-9.37,67
837184,4.51,81.55,91624.77,436.00,91.00,0.32,-0.08,-9.95,-16.84,-6.31,-1.86,54.65,-5.66,-9.54,67
837710,4.51,81.55,91623.61,436.00,90.00,0.29,-0.10,-9.94,-16.81,-6.25,-1.83,54.65,-7.78,-8.86,67
838235,4.51,81.55,91624.76,433.00,91.00,0.32,-0.11,-9.93,-16.84,-6.31,-1.86,56.06,-4.60,-9.89,67
838756,4.51,81.55,91624.45,433.00,91.00,0.34,-0.07,-9.92,-16.81,-6.25,-1.89,53.24,-5.31,-8.86,67
839279,4.52,81.55,91624.61,423.00,91.00,0.30,-0.06,-9.97,-16.81,-6.28,-1.92,55.71,-4.25,-8.86,67
839799,4.52,81.55,91625.75,423.00,90.00,0.33,-0.11,-9.96,-16.75,-6.28,-1.83,55.89,-3.71,-8.69,67
840326,4.52,81.55,91624.11,433.00,91.00,0.31,-0.12,-9.95,-16.81,-6.34,-1.83,55.36,-5.31,-8.86,67
840849,4.52,81.55,91624.61,433.00,91.00,0.30,-0.10,-9.94,-16.78,-6.40,-1.86,54.30,-4.60,-9.20,67
841372,4.52,81.55,91623.29,433.00,90.00,0.29,-0.11,-9.95,-16.87,-6.28,-1.83,55.00,-4.60,-8.86,67
841896,4.51,81.60,91622.14,436.00,90.00,0.33,-0.10,-9.96,-16.84,-6.25,-1.86,54.30,-6.72,-9.89,67
842418,4.51,81.60,91623.77,436.00,90.00,0.30,-0.10,-9.97,-16.81,-6.31,-1.89,55.53,-4.42,-10.06,66
842944,4.51,81.60,91623.45,414.00,90.00,0.32,-0.09,-9.93,-16.78,-6.25,-1.89,55.00,-5.31,-9.20,66
843470,4.51,81.60,91626.27,414.00,90.00,0.31,-0.09,-10.00,-16.87,-6.28,-1.89,56.41,-4.95,-9.89,66
843993,4.52,81.64,91624.13,466.00,90.00,0.30,-0.09,-9.97,-16.87,-6.28,-1.89,55.00,-4.95,-9.20,66
844513,4.52,81.64,91624.59,466.00,90.00,0.31,-0.09,-9.96,-16.87,-6.28,-1.89,56.77,-4.95,-9.54,66
845037,4.52,81.64,91622.80,433.00,90.00,0.30,-0.09,-9.93,-16.87,-6.28,-1.92,55.18,-3.71,-8.69,66
845558,4.52,81.64,91620.97,433.00,90.00,0.33,-0.10,-9.92,-16.87,-6.31,-1.89,55.71,-4.95,-9.54,66
846085,4.52,81.64,91620.98,433.00,90.00,0.27,-0.10,-9.99,-16.84,-6.34,-1.95,54.65,-5.31,-7.84,66
846607,4.53,81.67,91622.46,436.00,90.00,0.30,-0.10,-9.97,-16.78,-6.31,-1.92,54.48,-4.78,-9.03,66
847129,4.53,81.67,91622.80,436.00,90.00,0.32,-0.10,-9.97,-16.78,-6.37,-1.95,55.36,-5.66,-9.54,66
847653,4.53,81.67,91622.97,439.00,90.00,0.33,-0.10,-9.98,-16.81,-6.31,-1.86,55.00,-3.89,-8.52,66
848175,4.53,81.67,91626.42,439.00,90.00,0.32,-0.10,-9.95,-16.78,-6.31,-1.86,57.12,-5.31,-9.20,66
848702,4.53,81.67,91626.42,439.00,91.00,0.33,-0.08,-9.97,-16.90,-6.31,-1.83,53.59,-4.60,-8.86,66
849222,4.53,81.67,91627.08,439.00,90.00,0.32,-0.10,-9.95,-16.75,-6.31,-1.86,55.71,-4.95,-9.54,66
849745,4.53,81.67,91628.23,436.00,90.00,0.29,-0.08,-9.95,-16.84,-6.25,-1.77,53.77,-6.19,-9.03,66
850265,4.53,81.67,91626.92,436.00,91.00,0.30,-0.09,-9.97,-16.87,-6.28,-1.89,54.83,-6.54,-9.37,66
850788,4.53,81.67,91625.93,436.00,90.00,0.29,-0.10,-9.92,-16.87,-6.28,-1.89,54.48,-4.07,-9.37,66
851314,4.55,81.64,91621.13,433.00,90.00,0.27,-0.12,-9.94,-16.81,-6.28,-1.95,54.30,-4.60,-9.54,66
851838,4.55,81.64,91623.11,433.00,90.00,0.31,-0.09,-9.98,-16.84,-6.28,-1.89,55.71,-3.54,-9.20,66
852360,4.55,81.64,91622.61,433.00,90.00,0.30,-0.09,-9.97,-16.84,-6.25,-1.83,54.83,-5.48,-9.03,67
852882,4.55,81.64,91623.95,433.00,90.00,0.29,-0.11,-9.91,-16.84,-6.25,-1.86,54.65,-4.95,-9.89,66
853404,4.55,81.64,91624.77,433.00,90.00,0.29,-0.11,-9.91,-16.84,-6.25,-1.86,54.65,-4.95,-9.89,66
853926,4.55,81.63,91624.95,457.00,90.00,0.32,-0.09,-9.90,-16.84,-6.31,-1.89,55.00,-3.89,-8.18,66
854471,4.55,81.63,91621.30,433.00,90.00,0.29,-0.10,-9.95,-16.96,-6.28,-1.95,55.18,-4.07,-9.03,66
854997,4.55,81.63,91623.29,433.00,90.00,0.31,-0.09,-9.94,-16.87,-6.34,-1.92,56.06,-4.60,-8.86,66
855519,4.55,81.63,91621.30,433.00,90.00,0.32,-0.09,-9.97,-16.81,-6.31,-1.92,54.48,-4.07,-8.69,66
856042,4.55,81.60,91619.16,436.00,90.00,0.34,-0.10,-9.94,-16.81,-6.28,-1.95,55.18,-6.19,-9.71,66
856564,4.55,81.60,91622.13,436.00,90.00,0.32,-0.11,-9.97,-16.78,-6.31,-1.95,56.59,-5.84,-8.69,66
857093,4.55,81.60,91624.61,436.00,91.00,0.31,-0.08,-9.97,-16.87,-6.28,-1.89,55.89,-4.42,-10.06,66
857617,4.55,81.60,91622.80,436.00,90.00,0.31,-0.11,-9.97,-16.84,-6.25,-1.83,55.89,-5.48,-8.69,66
858137,4.56,81.54,91623.63,436.00,90.00,0.32,-0.09,-9.96,-16.78,-6.28,-1.92,55.89,-5.84,-9.03,66
858662,4.56,81.54,91620.80,436.00,90.00,0.29,-0.09,-9.95,-16.87,-6.28,-1.92,55.00,-4.60,-9.54,66
859182,4.56,81.54,91621.30,436.00,90.00,0.32,-0.09,-9.92,-16.90,-6.31,-1.86,54.30,-4.60,-8.86,66
859708,4.56,81.54,91624.61,436.00,90.00,0.31,-0.12,-9.98,-16.87,-6.31,-1.89,54.65,-4.95,-9.20,66
860230,4.56,81.54,91624.11,436.00,90.00,0.31,-0.10,-9.96,-16.81,-6.37,-1.83,55.71,-4.95,-10.23,66
860754,4.56,81.52,91622.80,436.00,90.00,0.30,-0.09,-9.95,-16.78,-6.28,-1.89,56.77,-4.60,-8.18,66
861276,4.56,81.52,91620.97,436.00,90.00,0.30,-0.11,-9.94,-16.87,-6.28,-1.86,55.89,-5.13,-10.06,66
861798,4.56,81.52,91623.45,423.00,91.00,0.32,-0.11,-9.95,-16.84,-6.25,-1.92,54.48,-5.84,-9.37,66
862325,4.56,81.52,91623.28,423.00,90.00,0.29,-0.11,-9.93,-16.84,-6.28,-1.89,56.94,-5.84,-9.03,66
862847,4.56,81.52,91622.45,423.00,90.00,0.29,-0.11,-9.93,-16.84,-6.28,-1.89,54.65,-4.25,-8.86,66
863372,4.56,81.57,91622.29,408.00,90.00,0.32,-0.10,-10.00,-16.81,-6.28,-1.86,54.30,-3.89,-9.54,66
863892,4.56,81.57,91624.60,436.00,90.00,0.30,-0.09,-10.00,-16.78,-6.28,-1.86,53.77,-5.48,-9.37,66
864415,4.56,81.57,91622.80,436.00,90.00,0.33,-0.10,-9.94,-16.84,-6.25,-1.86,55.00,-4.60,-9.20,66
864941,4.56,81.57,91628.27,436.00,90.00,0.31,-0.08,-9.91,-16.90,-6.34,-1.89,55.89,-5.13,-9.37,66
865464,4.58,81.63,91622.11,414.00,90.00,0.30,-0.11,-9.95,-16.87,-6.31,-1.92,53.95,-5.66,-8.86,66
865986,4.58,81.63,91625.42,414.00,91.00,0.31,-0.11,-9.94,-16.81,-6.28,-1.92,54.83,-5.31,-8.52,66
866508,4.58,81.63,91622.13,414.00,90.00,0.30,-0.11,-9.95,-16.81,-6.31,-1.86,56.59,-5.84,-9.03,66
867030,4.58,81.63,91625.77,414.00,90.00,0.30,-0.08,-9.97,-16.87,-6.31,-1.83,54.83,-3.36,-10.06,66
867553,4.58,81.63,91625.44,414.00,91.00,0.30,-0.08,-9.97,-16.87,-6.31,-1.83,54.83,-3.36,-10.06,66
868081,4.58,81.63,91624.77,414.00,90.00,0.31,-0.09,-9.94,-16.81,-6.28,-1.86,55.71,-4.95,-9.20,66
868603,4.58,81.63,91623.46,411.00,90.00,0.31,-0.09,-9.91,-16.87,-6.37,-1.86,55.71,-5.31,-9.54,66
869126,4.58,81.63,91626.27,411.00,91.00,0.26,-0.11,-9.93,-16.87,-6.31,-1.83,55.18,-4.42,-9.37,66
869648,4.58,81.63,91623.97,411.00,90.00,0.32,-0.13,-9.95,-16.84,-6.31,-1.92,55.53,-5.13,-9.03,66
870171,4.58,81.57,91622.45,411.00,90.00,0.32,-0.11,-9.94,-16.81,-6.28,-1.89,54.30,-5.31,-9.20,66
870697,4.58,81.57,91626.77,411.00,90.00,0.33,-0.09,-9.92,-16.87,-6.28,-1.92,54.65,-4.60,-9.89,66
871219,4.58,81.57,91625.41,411.00,90.00,0.33,-0.12,-9.95,-16.78,-6.28,-1.92,55.36,-4.95,-9.20,66
871742,4.58,81.57,91621.61,411.00,90.00,0.32,-0.11,-9.95,-16.84,-6.28,-1.83,55.00,-4.95,-10.23,66
872266,4.58,81.57,91622.44,411.00,90.00,0.32,-0.11,-9.95,-16.84,-6.28,-1.83,55.00,-4.95,-10.23,66
872788,4.60,81.49,91623.61,408.00,90.00,0.33,-0.05,-9.93,-16.81,-6.31,-1.80,55.71,-3.18,-9.54,66
873314,4.60,81.49,91625.91,403.00,90.00,0.30,-0.11,-9.93,-16.81,-6.28,-1.89,55.89,-4.07,-9.71,66
873837,4.60,81.49,91624.43,403.00,90.00,0.31,-0.12,-9.97,-16.84,-6.34,-1.83,55.18,-5.48,-10.40,66
874357,4.60,81.49,91625.27,403.00,90.00,0.31,-0.11,-9.97,-16.81,-6.34,-1.80,54.12,-4.78,-8.01,66
874880,4.60,81.44,91622.78,408.00,90.00,0.32,-0.11,-9.95,-16.81,-6.31,-1.86,55.89,-5.48,-9.71,66
875400,4.60,81.44,91624.77,408.00,91.00,0.33,-0.12,-9.91,-16.81,-6.31,-1.86,55.71,-5.31,-9.54,66
875946,4.60,81.44,91623.44,403.00,90.00,0.30,-0.10,-9.97,-16.84,-6.28,-1.86,55.53,-3.71,-9.03,66
876470,4.60,81.44,91623.61,403.00,90.00,0.31,-0.09,-9.95,-16.75,-6.34,-1.89,56.41,-3.18,-9.54,66
876994,4.60,81.44,91625.27,403.00,90.00,0.31,-0.09,-9.95,-16.75,-6.34,-1.89,56.41,-3.18,-9.54,66
877514,4.61,81.41,91622.80,408.00,90.00,0.29,-0.08,-9.99,-16.84,-6.34,-1.83,54.12,-5.48,-8.01,66
878039,4.61,81.41,91622.78,408.00,90.00,0.30,-0.07,-10.01,-16.87,-6.25,-1.89,55.00,-5.66,-10.23,66
878565,4.61,81.41,91626.27,408.00,90.00,0.29,-0.10,-9.95,-16.84,-6.25,-1.86,55.18,-5.48,-9.71,66
879087,4.61,81.41,91621.81,408.00,90.00,0.34,-0.11,-9.95,-16.87,-6.25,-1.92,56.06,-3.89,-9.20,66
879609,4.62,81.36,91618.49,408.00,90.00,0.31,-0.09,-9.94,-16.84,-6.31,-1.89,53.95,-5.66,-9.54,66
880131,4.62,81.36,91621.96,408.00,89.00,0.34,-0.13,-9.98,-16.90,-6.31,-1.86,54.65,-5.66,-8.18,66
880654,4.62,81.36,91624.95,403.00,90.00,0.31,-0.09,-9.95,-16.81,-6.28,-1.89,55.53,-5.13,-9.71,66
881176,4.62,81.36,91626.58,403.00,91.00,0.33,-0.11,-9.95,-16.75,-6.28,-1.86,54.30,-4.60,-9.89,66
881704,4.62,81.36,91623.13,403.00,90.00,0.32,-0.10,-9.95,-16.81,-6.28,-1.92,55.71,-4.60,-9.89,66
882224,4.62,81.36,91623.43,400.00,90.00,0.30,-0.10,-9.94,-16.75,-6.31,-1.86,53.77,-6.19,-9.71,66
882748,4.62,81.36,91623.94,400.00,91.00,0.31,-0.10,-9.94,-16.78,-6.31,-1.89,55.36,-5.31,-8.52,66
883269,4.62,81.36,91624.28,400.00,90.00,0.31,-0.08,-9.92,-16.87,-6.31,-1.89,54.83,-4.78,-8.01,66
883792,4.62,81.36,91624.27,400.00,90.00,0.30,-0.07,-9.94,-16.81,-6.28,-1.89,55.89,-4.07,-9.03,66
884318,4.63,81.34,91624.45,415.00,90.00,0.31,-0.11,-9.95,-16.87,-6.31,-1.89,54.65,-4.95,-8.52,66
884840,4.63,81.34,91623.95,415.00,90.00,0.29,-0.11,-9.93,-16.87,-6.28,-1.80,55.00,-4.60,-10.23,66
885362,4.63,81.34,91626.41,423.00,90.00,0.33,-0.08,-9.95,-16.81,-6.31,-1.89,55.18,-3.71,-8.01,66
885884,4.63,81.34,91625.91,423.00,90.00,0.32,-0.07,-9.95,-16.84,-6.28,-1.83,54.48,-4.78,-9.03,66
886406,4.63,81.34,91626.73,423.00,90.00,0.34,-0.12,-9.94,-16.87,-6.31,-1.92,56.41,-5.31,-8.18,66
886934,4.63,81.34,91621.13,406.00,90.00,0.29,-0.11,-9.94,-16.87,-6.34,-1.86,55.89,-4.78,-8.01,66
887458,4.63,81.34,91624.77,400.00,90.00,0.32,-0.10,-9.97,-16.87,-6.25,-1.89,54.12,-5.48,-8.69,66
887981,4.63,81.34,91626.24,400.00,91.00,0.31,-0.10,-9.98,-16.87,-6.34,-1.83,55.71,-5.31,-9.89,66
888504,4.63,81.34,91628.56,400.00,89.00,0.32,-0.09,-9.94,-16.84,-6.31,-1.95,54.30,-6.37,-8.52,66
889024,4.63,81.31,91622.63,400.00,90.00,0.34,-0.10,-9.92,-16.84,-6.28,-1.80,55.53,-4.42,-9.71,66
889558,4.63,81.31,91624.11,400.00,91.00,0.30,-0.13,-9.91,-16.84,-6.34,-1.89,55.89,-4.78,-9.37,66
890078,4.63,81.31,91626.25,403.00,90.00,0.31,-0.11,-9.94,-16.87,-6.34,-1.83,56.06,-5.66,-9.89,66
890600,4.63,81.31,91624.11,403.00,90.00,0.30,-0.09,-9.92,-16.81,-6.31,-1.86,54.65,-5.66,-10.23,66
891122,4.63,81.31,91623.45,403.00,90.00,0.30,-0.10,-9.93,-16.87,-6.28,-1.86,56.59,-4.07,-8.69,66
891644,4.65,81.31,91623.28,403.00,89.00,0.31,-0.09,-9.92,-16.84,-6.22,-1.83,56.24,-5.84,-8.69,66
892168,4.65,81.31,91624.44,403.00,90.00,0.32,-0.08,-9.93,-16.87,-6.28,-1.92,55.71,-4.25,-9.20,66
892694,4.65,81.31,91627.41,403.00,91.00,0.29,-0.11,-9.94,-16.84,-6.37,-1.89,55.53,-4.07,-9.37,66
893218,4.65,81.31,91622.96,403.00,90.00,0.28,-0.09,-9.97,-16.81,-6.34,-1.95,54.83,-6.19,-10.06,66
893738,4.65,81.26,91621.97,436.00,90.00,0.32,-0.08,-9.94,-16.75,-6.28,-1.83,54.65,-3.89,-9.89,66
894264,4.65,81.26,91625.42,436.00,91.00,0.31,-0.12,-9.93,-16.87,-6.28,-1.89,56.06,-4.95,-9.89,66
894785,4.65,81.26,91623.78,425.00,90.00,0.32,-0.10,-9.96,-16.81,-6.25,-1.95,55.00,-4.95,-9.20,66
895311,4.65,81.26,91621.78,425.00,90.00,0.30,-0.12,-9.95,-16.90,-6.28,-1.86,53.95,-4.60,-9.89,66
895833,4.65,81.26,91621.29,425.00,90.00,0.30,-0.09,-9.91,-16.81,-6.31,-1.83,55.53,-5.84,-9.37,66
896355,4.65,81.23,91622.77,406.00,90.00,0.31,-0.11,-9.95,-16.84,-6.31,-1.89,53.24,-5.66,-8.86,66
896878,4.65,81.23,91624.11,406.00,90.00,0.30,-0.09,-9.92,-16.84,-6.28,-1.89,55.18,-4.78,-9.37,66
897401,4.65,81.23,91622.95,410.00,90.00,0.31,-0.11,-9.94,-16.81,-6.31,-1.89,56.06,-5.31,-8.18,66
897956,4.65,81.23,91625.77,410.00,90.00,0.30,-0.08,-9.96,-16.87,-6.25,-1.95,55.18,-4.42,-8.69,66
898483,4.65,81.18,91620.66,402.00,90.00,0.31,-0.07,-9.97,-16.81,-6.25,-1.92,54.30,-4.95,-8.52,66
899006,4.65,81.18,91625.58,402.00,91.00,0.31,-0.07,-9.92,-16.81,-6.28,-1.89,53.77,-4.42,-8.69,66
899528,4.65,81.18,91624.28,400.00,90.00,0.31,-0.11,-9.93,-16.84,-6.28,-1.89,55.18,-4.42,-10.40,66
900051,4.65,81.18,91623.45,400.00,90.00,0.32,-0.11,-9.95,-16.78,-6.31,-1.89,54.83,-5.48,-10.06,66
900579,4.65,81.18,91622.47,400.00,90.00,0.28,-0.11,-9.94,-16.81,-6.22,-1.89,55.36,-4.60,-9.89,66
901103,4.63,81.15,91623.28,400.00,90.00,0.29,-0.10,-9.93,-16.87,-6.25,-1.83,55.18,-3.71,-9.37,66
901623,4.63,81.15,91622.28,400.00,90.00,0.28,-0.09,-9.94,-16.78,-6.31,-1.83,54.65,-4.95,-9.20,66
902149,4.63,81.15,91619.00,400.00,90.00,0.32,-0.12,-9.92,-16.84,-6.25,-1.89,55.53,-5.13,-9.71,66
902671,4.63,81.15,91620.80,400.00,90.00,0.29,-0.10,-9.93,-16.78,-6.31,-1.95,53.24,-6.37,-9.89,66
903198,4.58,81.05,91622.48,400.00,90.00,0.33,-0.10,-9.92,-16.81,-6.28,-1.89,55.71,-4.95,-9.89,66
903720,4.58,81.05,91623.45,400.00,89.00,0.28,-0.11,-9.94,-16.81,-6.28,-1.92,55.89,-6.19,-10.40,66
904242,4.58,81.05,91623.79,426.00,89.00,0.30,-0.11,-9.98,-16.87,-6.31,-1.83,56.24,-3.36,-9.71,66
904766,4.58,81.05,91624.95,426.00,91.00,0.29,-0.11,-9.97,-16.84,-6.31,-1.83,54.83,-5.13,-9.03,66
905288,4.58,81.05,91623.13,426.00,90.00,0.33,-0.11,-9.91,-16.84,-6.31,-1.98,56.24,-4.78,-8.69,66
905810,4.56,80.94,91621.65,400.00,89.00,0.32,-0.08,-9.95,-16.87,-6.28,-1.86,54.12,-4.78,-8.69,66
906336,4.56,80.94,91622.13,400.00,89.00,0.30,-0.10,-9.93,-16.81,-6.34,-1.92,55.18,-4.07,-8.01,66
906860,4.56,80.94,91621.31,400.00,90.00,0.32,-0.09,-9.92,-16.84,-6.34,-1.86,56.06,-4.95,-9.54,66
907381,4.56,80.94,91621.64,400.00,90.00,0.30,-0.09,-9.91,-16.84,-6.28,-1.89,54.65,-4.60,-10.23,66
907904,4.56,80.94,91618.34,400.00,90.00,0.34,-0.08,-9.97,-16.84,-6.31,-1.80,54.83,-5.48,-8.69,66
908424,4.56,80.94,91621.31,400.00,90.00,0.31,-0.07,-10.00,-16.81,-6.34,-1.86,55.36,-5.66,-9.20,66
908952,4.56,80.94,91621.63,400.00,90.00,0.30,-0.08,-9.95,-16.78,-6.28,-1.86,54.83,-4.42,-8.35,66
909476,4.56,80.94,91620.64,400.00,90.00,0.30,-0.09,-9.91,-16.84,-6.31,-1.86,55.00,-4.95,-9.20,66
909998,4.56,80.94,91620.31,400.00,90.00,0.29,-0.09,-9.94,-16.84,-6.25,-1.86,56.06,-3.54,-9.54,66
910522,4.56,80.97,91620.14,400.00,89.00,0.33,-0.10,-9.98,-16.78,-6.28,-1.92,55.18,-4.42,-9.03,66
911044,4.56,80.97,91620.80,400.00,90.00,0.31,-0.09,-9.97,-16.90,-6.31,-1.83,55.53,-4.07,-9.37,66
911571,4.56,80.97,91620.32,400.00,89.00,0.30,-0.11,-9.93,-16.81,-6.31,-1.89,55.89,-4.78,-8.35,66
912093,4.56,80.97,91622.30,400.00,90.00,0.31,-0.08,-9.96,-16.84,-6.25,-1.86,54.48,-5.13,-8.69,66
912616,4.55,80.92,91619.80,400.00,90.00,0.31,-0.09,-9.97,-16.84,-6.31,-1.89,56.06,-4.95,-9.89,66
913139,4.55,80.92,91621.97,400.00,90.00,0.31,-0.11,-9.95,-16.78,-6.25,-1.89,53.77,-6.54,-9.03,66
913662,4.55,80.92,91621.47,451.00,90.00,0.32,-0.11,-9.93,-16.81,-6.34,-1.92,54.12,-3.71,-9.03,66
914188,4.55,80.92,91621.31,451.00,90.00,0.32,-0.10,-9.96,-16.84,-6.31,-1.89,54.83,-5.48,-10.06,66
914710,4.55,80.92,91621.48,451.00,90.00,0.34,-0.12,-9.98,-16.81,-6.37,-1.89,56.41,-3.54,-9.89,66
915232,4.55,80.84,91618.33,433.00,90.00,0.32,-0.09,-9.93,-16.81,-6.28,-1.86,56.06,-4.60,-9.54,66
915754,4.55,80.84,91619.32,433.00,89.00,0.30,-0.11,-9.96,-16.81,-6.28,-1.86,55.00,-5.31,-9.20,66
916277,4.55,80.84,91622.14,423.00,90.00,0.31,-0.08,-9.95,-16.87,-6.34,-1.83,56.59,-5.48,-9.71,66
916799,4.55,80.84,91621.97,423.00,89.00,0.29,-0.08,-9.94,-16.87,-6.25,-1.95,55.53,-4.78,-9.37,66
917319,4.56,80.73,91619.33,427.00,90.00,0.28,-0.11,-9.93,-16.84,-6.34,-1.80,55.53,-5.84,-10.40,66
917841,4.56,80.73,91621.45,427.00,89.00,0.31,-0.11,-9.95,-16.78,-6.31,-1.86,55.00,-5.31,-8.52,66
918365,4.56,80.73,91618.98,423.00,90.00,0.32,-0.11,-9.97,-16.87,-6.28,-1.86,55.18,-4.42,-9.03,66
